word,type_0,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_13
4208,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4210,0,0,2,3,1,2,0,1,0,1,1,0,0,0
4211,15892,16379,14430,5265,6355,2146,5328,3742,1828,2040,3288,381,712,54
4212,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4214,1613,1812,2475,1770,772,1453,1045,616,467,471,391,210,234,66
4215,1,0,4,33,32,16,2,0,0,0,0,0,0,0
4216,8147,15592,5690,4310,2452,3066,2433,4114,1159,880,957,247,197,124
4218,281,131,1341,679,915,537,115,30,30,381,12,24,105,5
4220,2983,4446,5712,2076,1435,650,1572,1636,599,876,484,110,600,25
4221,18,7,15,8,52,41,10,3,2,3,7,1,0,2
4222,0,0,0,1,0,0,1,0,0,0,0,2,0,0
4223,483,391,529,5471,152,286,212,123,104,141,54,84,9,37
4224,1,0,0,2,0,0,1,0,0,0,0,0,0,0
4225,782,1425,3007,585,265,754,423,770,170,137,302,62,128,32
4226,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4227,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4228,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4229,1,0,5,9,1,40,2,1,3,1,0,0,1,1
4230,7873,18949,920,1364,1689,284,197,3044,675,482,880,30,274,10
4231,7623,2378,16306,11355,2252,6558,3986,1166,1754,2024,623,1062,342,532
4232,316,73,615,943,147,368,191,36,105,208,87,96,25,54
4233,12991,5043,8839,4982,3546,1997,6075,1788,1548,1652,3072,296,431,104
4234,97,54,336,119,75,188,68,36,23,27,39,17,8,8
4235,0,0,0,1,3,0,1,0,0,0,0,1,0,0
4237,7465,3824,5460,2520,862,1195,3529,1884,1482,1110,598,753,257,166
4238,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,10,9,69,52,10,10,32,12,10,5,10,90,6,3
4240,2,4,7,5,0,1,9,1,5,5,2,0,0,1
4242,10,13,1,1,0,0,1,1,1,3,0,0,1,0
4243,3,3,34,9,2,4,2,0,0,13,0,1,0,0
4244,0,0,0,0,0,0,4,0,0,0,0,0,0,0
4245,494,2090,952,690,276,393,181,457,159,212,61,232,29,56
4246,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4247,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4248,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4249,265,246,379,466,105,460,160,61,122,94,344,49,12,11
4250,85,5,9,35,5,32,11,1,8,18,4,22,0,2
4251,1,0,1,2,0,1,2,0,0,1,0,0,0,0
4252,0,0,0,0,0,2,1,1,0,0,0,0,0,0
4253,2,1,5,2,1,3,0,0,1,0,1,5,0,0
4254,1,0,75,7,1,4,2,1,3,0,2,0,0,0
4255,196,67,674,341,75,121,120,34,75,107,42,34,15,25
4256,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4257,477,249,602,415,70,352,150,101,59,61,24,7,4,3
4258,131,39,91,133,16,34,36,6,25,36,6,21,1,62
4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,119,17,309,1229,36,717,259,15,34,27,10,15,11,19
4261,12903,5304,8899,7282,1926,2808,1625,1475,3153,2301,844,1546,928,194
4262,62,65,59,63,29,390,31,10,23,16,111,0,8,1
4263,23,18,175,22,9,59,25,14,3,5,1,6,8,3
4264,0,2,0,0,1,0,0,0,3,1,0,0,0,0
4265,32,13,1227,142,40,166,30,4,7,6,2,190,9,5
4266,3,19,27,2,3,40,13,7,2,0,10,0,0,0
4267,290,119,723,667,265,169,124,55,101,184,75,38,41,30
4269,18747,15910,27136,6873,3694,3093,5035,5307,2687,2068,1638,1212,1188,306
4270,568,2465,217,282,594,546,411,414,935,172,2116,25,12,6
4271,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4273,26,24,17,64,7,27,32,6,5,112,6,0,2,2
4274,319,102,917,373,153,812,660,35,49,73,49,28,16,31
4275,170,102,41,287,132,352,37,11,43,24,13,62,4,9
4276,445,689,187,151,76,517,87,94,62,57,48,20,1,10
4277,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,175,77,299,1123,86,134,279,34,111,270,80,30,2,20
4279,40,6,62,28,8,49,54,4,6,7,5,2,8,2
4280,414,499,900,676,206,62,108,238,148,147,127,27,53,26
4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4284,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4285,236,114,639,720,72,225,68,20,57,343,4,70,35,34
4286,0,3,0,0,0,0,2,0,0,0,0,0,0,0
4287,6106,2047,2832,2376,1034,1628,1875,742,1362,1105,564,879,184,140
4288,10,0,4,8,2,2,7,0,11,7,25,1,0,1
4289,1005,748,2021,1233,867,1283,519,284,377,419,78,204,75,104
4290,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4291,3910,4106,8844,4005,1786,2327,3014,1881,911,738,872,526,707,98
4292,0,0,0,0,0,0,1,0,0,8,0,0,0,0
4293,17592,15536,9941,3879,2838,2677,2119,5535,1783,1118,1229,1061,632,154
4295,3,12,22,92,3,8,1,2,1,0,1,1,0,0
4296,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,8,11,140,5,3,25,5,9,4,5,0,0,1,0
4298,13458,5827,3302,4609,1729,1239,2142,3398,2282,1599,3723,940,194,135
4299,54,119,76,72,3,25,9,29,6,3,11,0,0,0
4300,22,3,60,55,14,127,12,3,12,6,1,57,1,1
4301,11972,6726,2370,3915,763,282,1651,532,465,2145,150,645,239,83
4302,5565,1187,4597,3353,1525,4224,1491,380,599,1208,1258,134,188,71
4303,1,0,3,0,3,1,1,0,0,0,1,0,0,0
4304,30,35,28,26,15,24,13,4,12,14,12,48,1,2
4305,2480,1403,3669,2186,307,1542,1202,597,787,911,258,594,105,299
4306,5,1,2,5,2,0,2,1,0,8,0,0,0,0
4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,0,0,0,2,0,0,2,0,0,4,0,0,0,0
4310,117,57,148,152,665,592,27,17,2,21,6,3,9,3
4311,5,1,34,8,0,2,23,3,4,3,0,1,0,1
4312,9,18,11,3,2,2,4,2,3,0,0,0,1,0
4313,861,130,65,597,60,68,20,23,104,95,17,141,0,4
4314,9,2,7,10,13,5,3,1,2,17,0,1,2,0
4315,4805,6565,1751,1918,357,276,276,311,257,1309,346,315,84,28
4316,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4318,0,0,0,2,0,0,2,0,0,5,0,0,0,0
4319,0,0,0,2,0,4,1,1,0,0,0,0,0,0
4320,2,0,2,2,1,2,0,1,0,0,0,0,0,0
4321,7031,9645,11141,4677,2089,3689,3566,2583,1479,1389,2101,498,578,134
4322,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4323,198,181,310,147,43,24,127,77,133,73,134,29,13,8
4324,242,1819,288,179,236,524,94,182,206,41,61,37,11,18
4325,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,14418,7812,4850,3258,2551,2849,3540,2753,3567,2080,1296,627,248,133
4327,9,1,2,9,11,15,5,1,1,28,1,0,0,2
4328,0,2,1,0,1,1,15,0,2,0,0,3,0,0
4329,2668,851,2481,3958,726,1955,2379,273,370,587,361,133,104,107
4331,0,2,0,0,0,3,0,0,1,0,0,0,0,0
4332,0,0,2,1,1,0,0,0,0,0,0,0,0,0
4333,13608,10736,7947,8888,6811,6564,2062,2755,1163,1736,839,438,207,91
4334,745,834,942,997,216,372,220,205,37,187,80,16,243,26
4335,271,66,798,1743,306,1015,326,33,75,158,42,38,50,66
4336,0,0,0,0,0,0,0,0,1,3,0,0,0,0
4337,1210,441,252,835,173,411,128,302,355,102,104,224,5,20
4338,24,1,0,0,1,0,1,0,0,0,0,0,0,0
4339,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4340,7679,4396,898,1212,256,160,309,707,203,564,76,140,34,3
4341,0,13,1,2,2,3,0,1,0,1,0,0,0,0
4342,38,6,38,60,15,33,11,1,4,17,2,9,2,6
4343,4,1,12,9,2,32,4,0,0,2,1,2,0,0
4344,3,0,1,6,1,12,2,3,1,0,0,0,0,0
4345,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4346,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,0,8,0,0,0,1,1,5,2,0,0,0,0,0
4348,4,0,7,5,1,8,3,1,3,10,0,2,0,0
4349,3,8,0,2,0,0,0,0,0,0,1,0,0,1
4350,7606,4843,7619,8572,2185,5094,2419,2126,1274,993,1108,618,299,147
4351,6826,2824,6665,6006,888,1370,1024,973,1165,1694,782,354,145,164
4352,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4353,60,84,313,102,10,32,20,22,6,94,4,2,12,2
4354,4997,202,825,2176,380,532,543,132,495,1369,145,130,19,36
4355,4771,6706,11678,3459,2492,3555,1734,1873,618,858,337,508,540,238
4356,134,638,120,141,55,36,79,255,16,16,36,4,4,7
4357,520,366,244,302,44,39,58,44,57,123,191,13,94,6
4358,196,434,223,32,51,16,29,235,25,25,59,1,18,0
4359,1,2,0,0,0,7,5,1,0,0,0,0,0,0
4360,0,1,0,1,0,0,2,0,0,5,0,0,0,0
4361,1,1,8,3,1,3,0,0,0,0,0,8,0,1
4362,5,3,0,0,1,2,0,0,1,0,1,8,0,0
4363,65,1,8,42,2,2,14,0,15,21,7,13,0,3
4364,33,10,20,4,2,0,8,4,4,8,2,0,0,2
4365,0,1,1,1,2,1,0,0,0,0,0,10,0,1
4366,363,117,328,533,52,140,75,77,115,608,36,84,4,39
4367,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4368,6,0,5,37,1,2,11,0,5,5,1,11,0,0
4369,4128,1880,1264,2677,656,2186,443,231,1479,308,929,232,78,31
4370,1,2,0,1,0,0,0,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4372,4822,3039,2371,1428,1366,1334,2134,985,923,994,342,504,126,174
4374,1006,627,43,122,32,45,15,69,142,19,7,414,1,6
4375,581,492,353,267,87,266,53,693,334,19,17,125,6,9
4376,1,1,17,7,2,10,4,0,1,0,2,0,0,2
4377,1690,2318,2273,834,1505,956,523,351,481,305,933,110,109,68
4378,913,556,1652,1618,549,2346,307,183,215,913,94,665,56,52
4379,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4380,122,69,204,234,50,214,75,16,20,31,10,313,8,23
4381,739,6664,1088,862,920,853,408,2012,651,142,143,362,24,41
4382,175,32,377,465,28,102,59,24,13,22,9,6,7,7
4383,3,1,1,2,3,3,0,0,3,0,1,35,0,2
4384,2,0,0,1,0,2,0,0,0,12,0,0,0,0
4385,1,4,2,6,2,1,5,0,0,0,0,0,0,2
4386,132,111,301,940,41,89,51,41,57,27,86,55,2,7
4387,0,0,0,0,12,1,0,0,0,0,0,0,0,0
4388,0,0,0,0,0,3,0,0,0,0,0,1,0,0
4389,2,0,3,7,1,3,0,1,3,0,0,0,0,0
4390,52,62,61,57,22,23,25,27,49,13,10,66,1,2
4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,11919,11053,16726,9875,4102,7820,4305,3753,2028,1892,1072,959,424,416
4393,0,0,0,0,1,1,0,0,2,0,0,0,0,0
4394,4,0,0,0,1,1,1,0,2,0,4,0,0,0
4395,13,4,68,9,9,5,3,4,1,5,3,0,2,2
4396,6723,4488,5750,3703,451,1539,725,974,2531,606,848,462,152,37
4397,20,10,26,26,6,40,11,5,64,1,2,4,2,2
4398,1,0,1,0,1,2,1,1,0,0,0,0,0,0
4399,8038,5632,5512,3073,1080,1592,1613,1784,780,616,856,202,239,118
4400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4401,13,3,5,6,5,0,3,2,2,14,7,0,0,1
4402,385,329,389,311,404,680,288,61,23,28,26,5,6,11
4403,6120,723,1585,1145,636,1548,911,220,305,572,64,274,64,116
4404,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4405,89,405,51,28,13,32,35,9,10,38,7,2,11,1
4406,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4407,8349,10220,10120,4319,2085,2945,1772,3189,1144,1137,1403,361,349,248
4408,196,48,268,363,91,186,38,24,94,32,45,112,5,15
4409,16500,15635,9663,5714,3732,3617,5940,4244,1590,2082,3346,447,514,261
4410,66,96,457,28,23,71,17,33,15,3,8,40,3,2
4411,22223,26680,21472,11069,12766,4402,6058,7195,3675,3285,3121,796,1114,121
4412,4291,13981,1669,1263,732,1339,464,3974,290,339,876,141,70,27
4413,863,668,4731,1016,1032,467,296,219,142,290,60,125,282,41
4414,1,0,0,4,0,2,0,1,0,1,0,0,0,0
4415,2,1,0,3,0,1,3,0,0,0,0,0,1,0
4416,16,12,13,29,20,34,13,30,9,5,2,48,0,2
4417,14231,8489,8480,4372,2861,3327,3530,2475,1397,2079,1154,460,246,140
4419,17,4,9,152,38,8,0,2,5,1,4,0,11,1
4420,16,1,14,44,1,63,11,5,18,1,0,10,0,2
4421,0,0,0,0,0,0,0,0,0,10,0,0,0,0
4422,5,11,0,1,0,0,0,2,1,0,1,0,0,0
4423,0,1,17,68,0,2,0,1,0,0,0,8,0,0
4424,11,0,37,10,4,10,3,0,0,0,1,1,0,0
4425,0,0,1,0,0,6,0,0,0,0,0,1,0,0
4426,2,1,0,0,1,0,1,0,0,2,2,0,0,0
4427,0,2,0,0,0,0,0,1,0,0,0,0,0,0
4428,19,2,45,65,17,33,8,1,12,9,23,7,1,2
4429,430,3209,131,340,203,149,289,544,54,28,111,2,109,1
4430,7954,3024,6532,3159,1956,2762,1815,1130,898,1210,2253,243,777,69
4431,42,16,65,1134,41,104,30,4,42,37,16,777,1,10
4432,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4433,9,1,21,56,2,3,2,0,1,1,0,6,0,0
4435,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4436,450,659,1712,437,171,260,119,228,137,100,82,98,80,28
4437,32,16,122,98,22,12,17,6,3,5,3,1,6,6
4438,4,1,1,1,0,8,0,0,4,0,0,0,0,0
4439,115,36,278,1018,44,114,35,23,124,102,30,152,6,117
4440,229,134,209,148,62,121,38,66,42,24,24,48,7,5
4442,175,294,643,158,146,129,64,53,17,26,21,14,60,13
4443,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4444,194,33,185,215,71,656,59,14,33,48,5,51,2,16
4445,0,0,0,5,1,9,1,1,1,0,0,7,0,0
4446,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4448,1114,678,1816,931,374,484,345,248,170,162,78,120,59,78
4449,5,5,13,10,2,19,3,0,1,0,3,23,1,1
4450,2838,1755,6137,1598,2118,2099,2600,642,282,902,237,187,84,102
4451,50,9,88,107,14,74,31,4,33,6,4,182,0,5
4452,1,0,15,0,0,1,1,0,0,0,0,1,0,0
4453,2,0,0,3,0,3,0,0,0,0,0,0,0,0
4454,3941,1250,1004,1639,887,1516,3711,275,353,297,403,302,83,46
4456,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4457,0,0,0,0,3,3,0,0,0,0,1,0,0,0
4458,5207,1537,4406,4494,389,1090,504,456,1199,749,451,678,96,100
4460,185,221,911,371,165,199,76,94,42,68,12,19,40,34
4461,68,26,337,412,39,204,49,10,11,42,5,392,6,12
4462,10380,10580,8179,6047,3618,4722,3859,3841,2099,1584,1849,703,319,209
4463,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4464,34669,33137,27703,14360,12839,11167,8416,8033,4019,4382,4585,1665,1736,450
4465,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,21,1,588,51,11,26,64,2,10,5,15,3,2,1
4467,3,4,4,1,1,2,82,0,5,1,0,1,0,0
4468,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,8134,5719,8347,5931,1179,2017,2188,1647,1646,1649,2407,1030,810,225
4470,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4472,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4473,1,2,0,27,1,1,2,0,0,0,0,0,0,0
4474,3,0,1,0,0,6,2,0,0,0,1,0,0,0
4475,396,686,1117,443,130,729,182,157,67,27,49,24,64,16
4476,91,54,217,247,56,379,31,10,18,4,11,304,2,7
4477,9,65,1,1,6,3,8,1,2,0,1,0,0,0
4478,659,668,866,414,178,370,142,242,137,134,79,29,17,23
4479,351,63,153,531,78,264,124,25,35,57,15,132,3,6
4480,20179,20222,15160,8190,5389,3726,4509,6141,3090,2395,2266,1254,677,298
4481,4,0,3,3,4,17,7,0,0,0,0,1,0,0
4482,1234,3079,1773,856,494,1439,353,931,243,292,223,81,148,38
4485,1,0,1,7,0,0,1,1,2,0,14,12,1,0
4486,264,532,4129,381,561,234,160,105,120,109,107,43,26,2
4487,12,3,4,36,4,9,4,2,5,10,4,14,0,0
4488,0,0,0,0,0,4,1,0,0,0,0,0,0,0
4489,2,1,4,4,0,3,1,0,2,0,0,0,0,0
4490,23251,19981,24433,14727,7512,9609,6606,6405,3734,3874,2088,1750,1091,533
4491,2294,1291,1848,1793,472,893,697,559,859,428,562,330,78,111
4492,15,11,41,15,1,19,18,4,5,0,0,5,0,0
4493,51,2,179,161,77,763,6,0,4,27,3,3,1,0
4494,20,18,40,22,10,4,7,3,4,1,2,7,1,0
4495,0,0,3,0,0,0,2,0,0,0,0,0,0,0
4497,213,389,29,28,36,52,20,39,101,21,6,10,1,5
4498,13058,11705,7144,10515,2579,2697,2393,3651,1793,1441,962,656,358,221
4499,16704,10736,4470,3906,2988,2018,2442,3130,2142,2021,2657,492,825,256
4500,81,188,415,199,52,332,85,83,29,38,20,35,8,16
4501,0,3,2,3,5,2,0,0,1,0,0,6,0,0
4502,0,0,0,0,0,0,0,0,0,9,0,0,0,0
4503,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,168,128,439,343,156,106,76,35,27,52,25,11,8,15
4505,941,1427,2948,476,541,139,222,245,247,147,138,15,40,8
4506,175,62,319,347,34,150,63,35,162,188,33,147,8,19
4507,1,0,74,11,0,8,0,0,0,1,0,7,1,0
4509,378,75,87,142,109,44,67,29,134,79,131,27,3,9
4510,5447,4520,12384,6483,3278,2409,1726,1002,868,823,453,204,557,144
4511,0,1,3,2,0,0,0,0,1,1,0,0,0,0
4512,618,101,348,433,49,56,53,46,105,435,61,19,14,6
4513,10,1,67,44,1,19,6,3,3,0,4,5,0,1
4514,154,16,94,368,34,180,111,5,21,16,10,114,2,4
4515,129,78,788,366,104,369,43,30,291,30,21,140,13,7
4516,26255,26701,25504,12996,7018,9972,6460,7308,3611,3920,3150,1779,1288,482
4517,42,73,17,23,48,37,16,5,33,7,16,2,1,0
4518,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4520,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4521,15,8,15,30,7,29,12,5,6,5,9,4,1,2
4522,44,1,9,65,17,8,2,2,1,7,3,4,0,0
4523,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4524,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4525,19230,16866,23000,13222,5756,6552,4995,5445,3662,4002,2512,1490,926,458
4527,1,3,0,0,0,2,0,0,1,0,0,2,0,0
4528,3,9,2,3,5,1,0,1,2,17,1,0,0,0
4529,3,21,6,15,10,3,4,0,2,0,4,0,0,0
4530,4,6,6,3,3,1,36,1,2,3,1,2,1,0
4531,7478,4174,8084,3267,1571,2578,3482,1519,1943,1218,1430,148,786,62
4532,0,0,4,0,2,0,0,0,0,2,0,0,0,0
4533,3,9,2,11,3,4,2,0,0,3,2,0,0,0
4534,9,0,8,91,1,8,2,0,0,1,0,8,0,0
4535,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4536,473,169,679,529,186,239,206,89,41,49,32,21,5,13
4537,1,2,2,0,1,2,0,2,1,0,0,0,0,0
4538,4,3,0,2,0,42,10,0,0,1,0,0,0,0
4539,5,0,5,1,4,8,2,2,15,2,0,8,0,0
4540,3,0,0,1,0,0,0,0,0,0,0,0,0,0
4542,3708,6509,3643,1871,1917,1554,1375,2007,732,792,986,191,439,91
4543,4360,2703,2698,1236,908,1756,815,780,320,399,828,63,167,108
4544,1669,1571,2695,1851,686,1033,562,487,403,634,358,209,116,104
4545,31,13,68,30,14,18,8,5,9,16,2,17,0,1
4546,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4547,3624,4011,2858,1812,1019,1072,1345,1308,877,489,689,380,83,113
4548,22,8,84,199,12,270,23,3,4,15,0,9,2,4
4549,33,8,22,76,24,105,19,3,2,10,2,5,0,2
4550,7,3,26,9,1,1,18,3,0,1,4,1,1,0
4551,0,0,1,3,2,0,0,0,0,0,1,0,0,0
4552,2,1,2,1,4,0,2,2,4,1,0,0,0,0
4553,2405,1929,2540,4802,1070,2555,821,810,559,174,293,284,63,22
4554,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4555,35,379,32,57,15,75,6,70,20,10,13,34,1,1
4556,270,53,209,189,49,176,36,35,107,34,12,53,44,7
4557,89,17,8,20,22,59,13,14,15,4,7,105,1,0
4558,1782,3156,9721,2291,1474,926,1877,1175,373,596,246,197,267,92
4559,23227,6767,6558,6566,10982,4859,5673,1815,1229,3832,1261,317,479,198
4560,77,858,6,39,45,45,46,242,109,8,26,123,0,1
4562,20337,14996,2833,3508,2586,3081,1645,4738,2429,1742,4069,220,82,51
4563,1,0,3,0,3,1,0,0,0,0,1,0,0,0
4564,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,114,66,166,254,13,91,68,13,24,79,6,13,7,32
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,300,593,1793,644,273,633,108,326,62,115,47,19,129,28
4568,4499,18264,1050,1004,1699,1707,988,2750,400,315,523,32,105,100
4569,6,1,17,0,1,7,3,1,2,2,0,0,0,0
4570,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4571,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4572,78,3,10,23,15,17,15,10,42,19,10,11,0,1
4573,0,0,0,5,0,0,0,0,0,1,0,0,0,0
4574,28,27,16,1,144,37,2,18,2,1,2,4,0,0
4575,129,98,50,352,42,66,162,40,42,62,10,34,14,19
4576,12445,13476,5402,4546,3671,3736,5876,4287,2970,2172,2152,961,344,183
4577,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4578,66,50,125,117,19,234,28,18,11,8,7,3,5,3
4579,2,0,4,2,1,1,1,0,1,0,0,0,0,0
4580,10,8,54,16,4,18,24,8,3,2,0,1,6,0
4581,1,0,71,0,2,11,1,1,0,0,0,0,0,0
4582,136,93,216,250,112,320,103,37,180,60,59,43,8,7
4583,4854,3468,4282,1921,4395,2045,1060,533,299,2637,324,172,137,38
4584,20,46,8,42,8,27,7,27,15,15,2,25,3,0
4585,0,0,9,0,4,22,0,0,0,12,0,0,0,0
4587,1824,5023,1620,1148,378,720,905,1745,362,342,248,150,89,69
4588,2,3,7,5,4,5,1,0,1,0,0,0,0,0
4590,752,746,1131,1376,496,798,704,132,280,491,356,75,54,27
4591,1,0,0,2,0,0,2,0,0,2,0,0,0,0
4592,350,684,113,103,59,59,152,80,123,212,33,38,7,11
4593,0,1,0,0,0,2,0,0,0,0,0,0,0,0
4594,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4595,1740,7169,1339,1774,1089,674,254,2069,233,556,163,52,54,18
4596,52,5,38,43,30,24,9,3,0,4,1,0,0,0
4597,812,214,717,1574,103,386,181,137,312,155,58,317,16,32
4599,2725,1223,11563,2598,2034,2408,6570,446,407,430,1000,273,164,77
4600,0,0,0,1,0,0,2,0,0,1,0,0,0,0
4601,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4602,0,0,0,1,1,1,2,0,4,0,3,0,0,0
4603,2996,775,3419,2644,939,3010,4488,559,571,559,861,473,101,156
4604,3,0,11,44,1,14,4,0,6,1,6,3,0,3
4605,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4606,69,58,137,120,12,83,63,12,17,33,8,9,13,12
4607,6,1,1,4,1,6,36,0,0,0,3,0,0,0
4608,1,3,1,4,3,12,1,0,0,0,0,0,0,1
4610,4,0,5,14,1,4,1,1,21,6,2,55,0,0
4611,93,115,500,116,74,30,30,68,27,20,18,7,40,3
4612,14572,7923,1973,1797,395,186,532,1622,599,2258,681,481,58,73
4613,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4614,232,251,88,161,128,115,258,70,30,26,15,4,2,2
4615,29,327,7,82,5,2,17,78,21,1,82,2,0,0
4616,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4618,0,7,1,15,0,5,4,0,1,1,10,0,0,0
4619,23,48,1,12,32,9,4,5,27,0,0,6,0,0
4621,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,22,8,22,26,22,23,19,4,3,2,2,427,1,4
4624,27,51,129,277,14,81,30,4,9,7,24,8,0,1
4625,3,2,2,9,1,12,1,1,5,7,4,13,0,2
4626,612,144,902,1500,566,902,262,52,395,193,130,98,26,45
4627,184,128,128,273,47,217,81,66,30,3,33,5,7,1
4628,2573,71,3183,415,141,272,137,39,78,254,14,99,25,17
4629,0,0,4,0,0,3,1,0,0,0,0,0,0,0
4630,8621,12682,5757,2824,4513,3222,3432,3383,2653,1114,3213,406,303,111
4631,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4632,5,0,0,0,6,0,0,0,0,1,0,0,0,0
4633,1,1,0,1,0,2,3,0,0,0,0,7,0,0
4634,0,7,0,0,0,0,0,4,4,0,0,0,0,0
4635,2,0,12,22,0,2,4,0,16,3,3,23,0,6
4636,5013,939,1503,1943,1201,3917,2270,924,1029,660,503,178,102,27
4637,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4638,35,10,11,20,3,29,11,8,7,9,6,1,0,1
4639,15,2,48,20,5,5,7,2,1,4,4,0,0,0
4640,75,43,89,116,9,92,11,34,8,7,8,3,6,0
4641,4134,1820,444,518,86,177,982,222,275,257,1191,217,660,196
4642,18,12,4,54,1,41,4,2,2,0,0,0,0,0
4643,2482,2246,2189,2299,965,1871,1086,797,727,342,387,210,150,126
4644,4,0,4,5,1,4,0,2,2,1,0,2,0,0
4645,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4646,26314,27498,18487,7026,7651,7453,5683,6536,2170,2709,3778,769,1505,122
4648,1881,1256,1753,2137,454,534,488,304,278,512,409,168,28,46
4649,13,8,26,25,7,12,4,2,3,6,2,1,1,1
4650,6472,10159,4699,4771,2366,2589,2077,2790,1602,1150,881,567,323,209
4651,112,171,138,106,86,47,32,108,28,50,8,52,8,7
4652,5,24,3,3,2,3,5,383,1,2,0,0,0,0
4653,5663,3910,10750,6143,1287,3920,1742,1914,1076,929,517,627,410,339
4654,3,5,43,4,13,7,4,1,1,11,0,0,0,0
4655,10040,7135,13072,8509,3082,4991,3891,2488,2456,1561,881,1012,486,382
4656,1,0,1,2,0,0,0,0,1,0,0,0,0,0
4657,515,1870,346,103,350,51,102,274,50,53,14,47,18,11
4658,180,40,201,138,32,44,39,24,68,122,31,15,5,9
4659,26738,19748,27085,17010,8663,11284,7622,6539,4379,4391,3365,1893,975,582
4660,423,36,126,46,22,53,16,8,12,103,1,7,5,4
4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,345,230,490,716,100,541,95,33,126,66,27,479,4,16
4663,7,4,7,8,11,10,5,13,1,2,1,9,1,1
4664,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4665,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4666,1,0,2,3,0,2,0,0,1,1,0,0,0,0
4667,10,2,15,51,7,37,16,1,3,4,2,10,0,1
4668,2,0,0,5,2,0,1,0,0,1,0,0,0,0
